"Timestamp","Reason","ProcessId","ParentProcessId","Name","AgeMinutes","CommandLine"
"2026-04-23T11:12:08.3501022+02:00","MonitorLoop;ProcessEnumeration;CimPerfQuery","25292","25068","git.exe","85","git.exe write-tree"
"2026-04-23T11:12:08.3501022+02:00","MonitorLoop;ProcessEnumeration;CimPerfQuery","23972","13588","powershell.exe","13,8","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"""
"2026-04-23T11:12:08.3501022+02:00","MonitorLoop;ProcessEnumeration;CimPerfQuery","10728","23972","powershell.exe","4,4","""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -ExecutionPolicy Bypass -File C:\Users\EmmanuelDesir\Documents\Codex\2026-04-22-can-you-investigate-why-my-computer\long-slow-peak-monitor.ps1 -DurationMinutes 10"
"2026-04-23T11:14:00.4407368+02:00","SampleGap;SchedulerDelay","25292","25068","git.exe","85,1","git.exe write-tree"
"2026-04-23T11:14:00.4407368+02:00","SampleGap;SchedulerDelay","23972","13588","powershell.exe","14","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"""
"2026-04-23T11:14:00.4407368+02:00","SampleGap;SchedulerDelay","10728","23972","powershell.exe","4,6","""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -ExecutionPolicy Bypass -File C:\Users\EmmanuelDesir\Documents\Codex\2026-04-22-can-you-investigate-why-my-computer\long-slow-peak-monitor.ps1 -DurationMinutes 10"
"2026-04-23T11:17:40.6473226+02:00","CimPerfQuery","25292","25068","git.exe","90,7","git.exe write-tree"
"2026-04-23T11:17:40.6473226+02:00","CimPerfQuery","23972","13588","powershell.exe","19,5","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"""
"2026-04-23T11:17:40.6473226+02:00","CimPerfQuery","10728","23972","powershell.exe","10,1","""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -ExecutionPolicy Bypass -File C:\Users\EmmanuelDesir\Documents\Codex\2026-04-22-can-you-investigate-why-my-computer\long-slow-peak-monitor.ps1 -DurationMinutes 10"
